item_id,content,type,start_time,end_time,confidence,video_filename,tester_name
4143,behavior,pronunciation,990.58,990.739,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4144,can,pronunciation,990.739,990.83,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4145,be,pronunciation,990.83,990.89,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4146,hard,pronunciation,990.89,990.979,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4147,to,pronunciation,990.979,991.09,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4148,recognize,pronunciation,991.09,991.229,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4149,and,pronunciation,991.229,991.299,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4150,you,pronunciation,991.299,991.39,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4151,may,pronunciation,991.39,991.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4152,not,pronunciation,991.5,991.58,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4153,feel,pronunciation,991.58,991.7,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4154,sure,pronunciation,991.7,992.039,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4155,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4156,I'm,pronunciation,992.5,992.599,0.881,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4157,just,pronunciation,992.599,992.7,0.839,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4158,gonna,pronunciation,992.7,992.89,0.806,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4159,read,pronunciation,992.89,993.059,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4160,through,pronunciation,993.059,993.179,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4161,this,pronunciation,993.179,993.419,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4162,part,pronunciation,993.419,993.619,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4163,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4164,Signs,pronunciation,993.7,993.859,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4165,a,pronunciation,993.859,993.95,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4166,person,pronunciation,993.95,994.099,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4167,may,pronunciation,994.099,994.179,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4168,be,pronunciation,994.179,994.25,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4169,experiencing,pronunciation,994.25,994.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4170,coercive,pronunciation,994.58,994.88,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4171,control,pronunciation,994.88,994.979,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4172,can,pronunciation,994.979,995.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4173,include,pronunciation,995.14,995.479,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4174,list,pronunciation,995.929,996.02,0.75,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4175,9,pronunciation,996.02,996.239,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4176,items,pronunciation,996.239,996.619,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4177,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4178,Will,pronunciation,996.859,996.919,0.786,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4179,if,pronunciation,996.919,996.979,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4180,they,pronunciation,996.979,997.059,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4181,seem,pronunciation,997.059,997.21,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4182,anxious,pronunciation,997.21,997.419,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4183,around,pronunciation,997.419,997.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4184,their,pronunciation,997.5,997.57,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4185,partner,pronunciation,997.57,997.7,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4186,and,pronunciation,997.7,997.78,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4187,change,pronunciation,997.78,997.9,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4188,their,pronunciation,997.9,998.02,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4189,behavior,pronunciation,998.02,998.219,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4190,around,pronunciation,998.219,998.34,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4191,them,pronunciation,998.34,998.38,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4192,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4193,1,pronunciation,998.46,998.539,0.27,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4194,of,pronunciation,998.539,998.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4195,9,pronunciation,998.58,998.82,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4196,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4197,Bullet,pronunciation,999.38,999.549,0.496,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4198,they're,pronunciation,999.549,999.7,0.838,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4199,often,pronunciation,999.7,999.789,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4200,accompanied,pronunciation,999.789,1000.07,0.833,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4201,by,pronunciation,1000.07,1000.14,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4202,their,pronunciation,1000.14,1000.21,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4203,partner,pronunciation,1000.21,1000.46,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4204,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4205,who,pronunciation,1000.469,1000.549,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4206,does,pronunciation,1000.549,1000.7,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4207,most,pronunciation,1000.7,1000.75,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4208,of,pronunciation,1000.75,1000.83,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4209,the,pronunciation,1000.83,1000.919,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4210,talking,pronunciation,1000.919,1001.03,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4211,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4212,2,pronunciation,1001.07,1001.19,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4213,and,pronunciation,1001.19,1001.27,0.819,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4214,9,pronunciation,1001.27,1001.64,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4215,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4216,Bullet,pronunciation,1001.859,1002.109,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4217,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4218,they,pronunciation,1002.219,1002.27,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4219,need,pronunciation,1002.27,1002.349,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4220,to,pronunciation,1002.349,1002.39,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4221,be,pronunciation,1002.39,1002.469,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4222,back,pronunciation,1002.469,1002.59,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4223,home,pronunciation,1002.59,1002.669,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4224,by,pronunciation,1002.669,1002.75,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4225,a,pronunciation,1002.75,1002.789,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4226,certain,pronunciation,1002.789,1002.989,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4227,time,pronunciation,1002.989,1003.059,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4228,and,pronunciation,1003.059,1003.15,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4229,become,pronunciation,1003.15,1003.27,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4230,stressed,pronunciation,1003.27,1003.45,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4231,about,pronunciation,1003.45,1003.549,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4232,this,pronunciation,1003.549,1003.63,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4233,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4234,3,pronunciation,1003.64,1003.869,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4235,of,pronunciation,1003.869,1003.989,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4236,9,pronunciation,1003.989,1004.33,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4237,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4238,Bullet,pronunciation,1004.409,1004.869,0.204,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4239,they,pronunciation,1004.869,1005.03,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4240,describe,pronunciation,1005.03,1005.059,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4241,a,pronunciation,1005.059,1005.15,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4242,partner,pronunciation,1005.15,1005.32,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4243,as,pronunciation,1005.32,1005.469,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4244,controlling,pronunciation,1005.469,1005.609,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4245,or,pronunciation,1005.609,1005.71,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4246,prone,pronunciation,1005.71,1005.83,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4247,to,pronunciation,1005.83,1005.9,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4248,anger,pronunciation,1005.9,1006.03,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4249,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4250,4,pronunciation,1006.07,1006.21,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4251,of,pronunciation,1006.21,1006.309,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4252,9,pronunciation,1006.309,1006.729,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4253,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4254,Bullet,pronunciation,1007.059,1007.27,0.945,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4255,their,pronunciation,1007.27,1007.38,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4256,partner,pronunciation,1007.38,1007.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4257,puts,pronunciation,1007.5,1007.599,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4258,them,pronunciation,1007.599,1007.69,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4259,down,pronunciation,1007.69,1007.75,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4260,in,pronunciation,1007.75,1007.82,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4261,front,pronunciation,1007.82,1007.909,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4262,of,pronunciation,1007.909,1007.989,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4263,you,pronunciation,1007.989,1008.039,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4264,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4265,5,pronunciation,1008.07,1008.229,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4266,of,pronunciation,1008.229,1008.309,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4267,9,pronunciation,1008.309,1008.729,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4268,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4269,Bullet,pronunciation,1009.109,1009.33,0.918,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4270,they,pronunciation,1009.33,1009.429,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4271,start,pronunciation,1009.429,1009.539,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4272,to,pronunciation,1009.539,1009.63,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4273,become,pronunciation,1009.63,1009.7,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4274,non-committal,pronunciation,1009.7,1010.03,0.945,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4275,in,pronunciation,1010.03,1010.15,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4276,respect,pronunciation,1010.15,1010.21,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4277,to,pronunciation,1010.21,1010.299,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4278,making,pronunciation,1010.299,1010.469,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4279,plans,pronunciation,1010.469,1010.739,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4280,and,pronunciation,1010.739,1010.82,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4281,often,pronunciation,1010.82,1011.0,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4282,cancel,pronunciation,1011.0,1011.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4283,plans,pronunciation,1011.14,1011.27,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4284,at,pronunciation,1011.27,1011.349,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4285,the,pronunciation,1011.349,1011.409,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4286,last,pronunciation,1011.409,1011.51,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4287,minute,pronunciation,1011.51,1011.63,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4288,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4289,6,pronunciation,1011.7,1011.83,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4290,of,pronunciation,1011.83,1011.95,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4291,9,pronunciation,1011.95,1012.19,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4292,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4293,Bullet,pronunciation,1012.34,1012.57,0.976,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4294,they,pronunciation,1012.57,1012.659,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4295,stop,pronunciation,1012.659,1012.77,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4296,seeing,pronunciation,1012.77,1012.9,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4297,or,pronunciation,1012.9,1012.989,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4298,speaking,pronunciation,1012.989,1013.15,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4299,to,pronunciation,1013.15,1013.19,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4300,you,pronunciation,1013.19,1013.309,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4301,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4302,Friends,pronunciation,1013.429,1013.71,0.953,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4303,or,pronunciation,1013.71,1013.859,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4304,family,pronunciation,1013.859,1013.989,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4305,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4306,7,pronunciation,1014.03,1014.26,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4307,of,pronunciation,1014.26,1014.349,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4308,9,pronunciation,1014.349,1014.7,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4309,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4310,Bullet,pronunciation,1014.969,1015.15,0.89,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4311,their,pronunciation,1015.15,1015.219,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4312,moods,pronunciation,1015.219,1015.39,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4313,and,pronunciation,1015.39,1015.5,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4314,presentation,pronunciation,1015.5,1015.75,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4315,may,pronunciation,1015.75,1015.869,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4316,change,pronunciation,1015.869,1015.95,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4317,frequently,pronunciation,1015.95,1016.21,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4318,whilst,pronunciation,1016.21,1016.4,0.098,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4319,they're,pronunciation,1016.4,1016.559,0.673,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4320,socializing,pronunciation,1016.559,1016.799,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4321,with,pronunciation,1016.799,1017.049,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4322,you,pronunciation,1017.049,1017.059,0.94,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4323,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4324,1,pronunciation,1017.59,1017.789,0.865,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4325,minute,pronunciation,1017.789,1017.869,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4326,they're,pronunciation,1017.869,1018.02,0.924,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4327,happy,pronunciation,1018.02,1018.109,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4328,and,pronunciation,1018.109,1018.15,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4329,relaxed,pronunciation,1018.15,1018.44,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4330,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4331,then,pronunciation,1018.58,1018.63,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4332,the,pronunciation,1018.63,1018.729,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4333,next,pronunciation,1018.729,1018.859,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4334,minute,pronunciation,1018.859,1018.989,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4335,they're,pronunciation,1018.989,1019.099,0.518,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4336,agitated,pronunciation,1019.099,1019.419,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4337,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4338,stressed,pronunciation,1019.59,1019.789,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4339,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4340,down,pronunciation,1019.909,1020.02,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4341,or,pronunciation,1020.02,1020.109,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4342,distracted,pronunciation,1020.109,1020.309,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4343,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4344,8,pronunciation,1020.39,1020.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4345,of,pronunciation,1020.5,1020.59,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4346,9,pronunciation,1020.59,1020.96,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4347,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4348,Bullet,pronunciation,1021.21,1021.419,0.98,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4349,the,pronunciation,1021.419,1021.51,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4350,person,pronunciation,1021.51,1021.659,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4351,may,pronunciation,1021.659,1021.75,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4352,show,pronunciation,1021.75,1021.859,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4353,signs,pronunciation,1021.859,1021.96,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4354,that,pronunciation,1021.96,1022.059,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4355,their,pronunciation,1022.059,1022.109,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4356,overall,pronunciation,1022.109,1022.27,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4357,mental,pronunciation,1022.27,1022.469,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4358,health,pronunciation,1022.469,1022.549,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4359,and,pronunciation,1022.549,1022.63,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4360,emotional,pronunciation,1022.63,1022.83,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
4361,well-being,pronunciation,1022.83,1023.059,0.994,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
